ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
1320298,Sherbrooke Ouest rue,rue West Broadway ,avenue Westmore ,80,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,24,Très mauvais,4,Moyen
1320299,Sherbrooke Ouest rue,avenue Westmore ,avenue Patricia ,81,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,22,Très mauvais,5.35,Moyen
1320301,Sherbrooke Ouest rue,avenue Patricia ,avenue Elmhurst ,30,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,23,Très mauvais,6.35,Mauvais
1320302,Sherbrooke Ouest rue,avenue Elmhurst ,avenue Trenholme ,52,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,43,Mauvais,2.28,Bon
1320303,Sherbrooke Ouest rue,avenue Trenholme ,avenue Connaught ,84,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,51,Moyen,3.15,Bon
1320304,Sherbrooke Ouest rue,avenue Connaught ,rue Sherbrooke Ouest ,45,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,42,Mauvais,5.34,Moyen
1320309,Somerled avenue,boulevard Cavendish ,avenue Cumberland ,72,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,45,Mauvais,6.52,Mauvais
1320310,Somerled avenue,avenue Cumberland ,avenue Prince-of-Wales ,72,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,35,Mauvais,5.07,Moyen
1320311,Somerled avenue,avenue Prince-of-Wales ,avenue Walkley ,83,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,46,Mauvais,3.76,Moyen
1320312,Somerled avenue,avenue Walkley ,avenue Montclair ,89,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,18,Très mauvais,8.59,Très mauvais
1320313,Somerled avenue,avenue Montclair ,avenue King-Edward ,92,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,21,Très mauvais,6.22,Mauvais
1320314,Somerled avenue,avenue King-Edward ,avenue Rosedale ,89,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,25,Très mauvais,5.56,Mauvais
1320315,Somerled avenue,avenue Rosedale ,avenue Mariette ,86,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,39,Mauvais,4.07,Moyen
1320316,Somerled avenue,avenue Mariette ,avenue de Mayfair ,89,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,48,Mauvais,3.98,Moyen
1320317,Somerled avenue,avenue de Mayfair ,avenue Coronation ,82,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,38,Mauvais,5.56,Mauvais
1320318,Somerled avenue,avenue Coronation ,avenue Belmore ,73,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,61,Moyen,3.85,Moyen
1320319,Somerled avenue,avenue Belmore ,avenue Saint-Ignatius ,73,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,64,Moyen,3.6,Moyen
1320320,Somerled avenue,avenue Saint-Ignatius ,avenue MacMahon ,67,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,65,Moyen,5.69,Mauvais
1320321,Somerled avenue,avenue MacMahon ,avenue Doherty ,66,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,70,Moyen,6.61,Mauvais
1320322,Somerled avenue,avenue Doherty ,avenue O'Bryan ,66,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,61,Moyen,5.55,Mauvais
1320323,Somerled avenue,avenue O'Bryan ,rue West Broadway ,75,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,56,Moyen,6.06,Mauvais
1320324,Somerled avenue,rue West Broadway ,avenue Westmore ,81,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,38,Mauvais,6.28,Mauvais
1320325,Somerled avenue,avenue Westmore ,avenue Patricia ,79,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,38,Mauvais,5.3,Moyen
1320326,Somerled avenue,avenue Patricia ,avenue Trenholme ,82,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,33,Mauvais,5.44,Moyen
1320327,Saint-Ignatius avenue,avenue Saint-Ignatius ,avenue Somerled ,145,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,47,Moyen,6.21,Mauvais
1320328,Saint-Ignatius avenue,avenue Fielding ,avenue de Chester ,313,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,84,Excellent,3.92,Bon
1320329,Saint-Ignatius avenue,avenue de Chester ,chemin de la Côte-Saint-Luc ,277,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,51,Moyen,5.53,Moyen
1320333,Cavendish boulevard,rue Saint-Jacques ,rue Sherbrooke Ouest ,215,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,68,Moyen,3.78,Moyen
1320342,Saint-Jacques rue,avenue Westmore ,avenue Westmore ,26,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,56,Moyen,7.91,Très mauvais
1320345,Saint-Jacques rue,avenue Elmhurst ,avenue Connaught ,167,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,35,Mauvais,7.7,Très mauvais
1320348,Saint-Jacques rue,avenue Connaught ,chemin Avon ,47,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,18,Très mauvais,7.38,Très mauvais
1320349,Starnes rue,boulevard Cavendish ,avenue Prince-of-Wales ,146,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,89,Excellent,4.34,Moyen
1320353,de Terrebonne rue,boulevard Cavendish ,avenue Cumberland ,74,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,32,Mauvais,4.87,Moyen
1320354,de Terrebonne rue,avenue Cumberland ,avenue Prince-of-Wales ,72,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,33,Mauvais,4.58,Moyen
1320356,de Terrebonne rue,avenue Prince-of-Wales ,avenue Walkley ,81,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,30,Très mauvais,4.89,Moyen
1320357,de Terrebonne rue,avenue Walkley ,avenue Montclair ,90,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,39,Mauvais,4.02,Moyen
1320358,de Terrebonne rue,avenue Montclair ,avenue King-Edward ,91,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,39,Mauvais,6.68,Mauvais
1320359,de Terrebonne rue,avenue King-Edward ,avenue Rosedale ,89,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,59,Moyen,3.72,Moyen
1320360,de Terrebonne rue,avenue Rosedale ,avenue Mariette ,89,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,63,Moyen,3.75,Moyen
1320361,de Terrebonne rue,avenue Mariette ,avenue de Mayfair ,88,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,25,Très mauvais,5.75,Mauvais
1320362,de Terrebonne rue,avenue de Mayfair ,avenue Coronation ,80,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,56,Moyen,8.64,Très mauvais
1320363,de Terrebonne rue,avenue Coronation ,avenue Belmore ,50,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,44,Mauvais,9.35,Très mauvais
1320364,de Terrebonne rue,avenue Belmore ,avenue Belmore ,22,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,87,Excellent,4.55,Moyen
1320365,de Terrebonne rue,avenue Belmore ,rue de Terrebonne ,54,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,14,Très mauvais,4.89,Moyen
1320366,de Terrebonne rue,rue West Broadway ,avenue Westmore ,83,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,86,Excellent,5.07,Moyen
1320367,de Terrebonne rue,avenue Westmore ,avenue Patricia ,79,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,92,Excellent,3.77,Bon
1320368,Townsend rue,avenue Trenholme ,avenue Connaught ,86,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,15,Très mauvais,7.19,Mauvais
1320369,Trenholme avenue,avenue Elmhurst ,avenue Harley ,176,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,16,Très mauvais,8.68,Très mauvais
1320371,Trenholme avenue,rue Sherbrooke Ouest ,rue Portland ,326,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,31,Mauvais,6.34,Mauvais
1320372,Trenholme avenue,rue Portland ,avenue Somerled ,140,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,17,Très mauvais,7.12,Mauvais
1320373,Trenholme avenue,avenue Somerled ,rue Townsend ,104,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,18,Très mauvais,7.29,Mauvais
1320374,Trenholme avenue,rue Townsend ,avenue Fielding ,224,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,52,Moyen,4.76,Moyen
1320375,Trenholme avenue,avenue Fielding ,avenue de Chester ,324,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,56,Moyen,5.36,Moyen
1320376,Walkley avenue,boulevard De Maisonneuve Ouest ,rue Sherbrooke Ouest ,317,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,37,Mauvais,5.14,Moyen
1320378,Walkley avenue,avenue de Monkland ,rue de Terrebonne ,287,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,16,Très mauvais,6.77,Mauvais
1320379,Walkley avenue,rue de Terrebonne ,avenue Somerled ,259,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,37,Mauvais,4.95,Moyen
1320381,Walkley avenue,avenue Fielding ,avenue de Chester ,324,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,21,Mauvais,5.65,Moyen
1320382,Walkley avenue,avenue de Chester ,chemin de la Côte-Saint-Luc ,240,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,31,Mauvais,6.01,Mauvais
1320384,West Broadway rue,rue Saint-Jacques ,avenue Harley ,262,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,32,Mauvais,6.63,Mauvais
1320385,West Broadway rue,avenue Harley ,rue West Broadway ,39,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,7,Très mauvais,9.72,Très mauvais
1320386,West Broadway rue,boulevard De Maisonneuve Ouest ,rue Coffee ,81,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,31,Mauvais,4.83,Moyen
1320387,West Broadway rue,rue Coffee ,rue Sherbrooke Ouest ,102,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,22,Très mauvais,8.63,Très mauvais
1320388,West Broadway rue,rue Sherbrooke Ouest ,rue de Terrebonne ,212,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,46,Mauvais,4.8,Moyen
1320389,West Broadway rue,rue de Terrebonne ,avenue Somerled ,259,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,49,Mauvais,3.38,Bon
1320390,West Broadway rue,avenue Somerled ,avenue Fielding ,311,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,53,Moyen,4.68,Moyen
1320391,West Broadway rue,avenue Fielding ,avenue de Chester ,312,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,36,Mauvais,3.87,Moyen
1320392,West Broadway rue,avenue de Chester ,avenue Connaught ,223,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,26,Très mauvais,6.22,Mauvais
1320396,Westmore avenue,rue Saint-Jacques ,avenue Harley ,238,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,30,Mauvais,5.35,Moyen
1320397,Westmore avenue,rue Sherbrooke Ouest ,rue de Terrebonne ,212,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,75,Bon,3.5,Bon
1320398,Westmore avenue,rue de Terrebonne ,avenue Somerled ,257,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,80,Bon,3.65,Bon
1320399,Westmore avenue,avenue Somerled ,avenue Fielding ,311,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,34,Mauvais,6.07,Mauvais
1320400,Westmore avenue,avenue Fielding ,avenue de Chester ,313,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,25,Mauvais,5.67,Moyen
1320401,Westmore avenue,avenue de Chester ,avenue Connaught ,180,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,24,Mauvais,5.65,Moyen
1320403,Fielding avenue,avenue Coronation ,avenue Saint-Ignatius ,145,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,14,Très mauvais,7.96,Très mauvais
1320404,Fielding avenue,avenue Doherty ,avenue O'Bryan ,67,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,49,Mauvais,3,Bon
1320405,Fielding avenue,avenue O'Bryan ,rue West Broadway ,74,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,42,Mauvais,5.13,Moyen
1320406,Fielding avenue,avenue Saint-Ignatius ,avenue Doherty ,136,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,10,Très mauvais,7.67,Très mauvais
1320407,Fielding avenue,rue West Broadway ,avenue Westmore ,83,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,20,Très mauvais,5.93,Moyen
1320408,Fielding avenue,avenue Westmore ,avenue Patricia ,81,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,26,Mauvais,6.43,Mauvais
1320409,de Sainte-Anne-de-Bellevue boulevard,rue Pullman ,autoroute 20 ,40,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,34,Très mauvais,3.58,Moyen
1320416,de Sainte-Anne-de-Bellevue boulevard,rue Saint-Jacques ,rue Helen-Rochester ,78,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,36,Très mauvais,5.42,Mauvais
1321000,Cavendish boulevard,rue Saint-Jacques ,boulevard Cavendish ,87,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,9,Très mauvais,9.21,Très mauvais
1321001,Cavendish boulevard,boulevard De Maisonneuve Ouest ,boulevard Cavendish ,96,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,73,Moyen,6.13,Très mauvais
1321106,Fielding avenue,avenue de Mayfair ,avenue Coronation ,33,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,38,Mauvais,6.58,Mauvais
1321108,de la Côte-Saint-Luc chemin,avenue Rosedale ,avenue Rosedale ,37,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,40,Très mauvais,4.4,Moyen
1321113,de la Côte-Saint-Luc chemin,avenue Walkley ,avenue Montgomery ,42,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,36,Très mauvais,5.08,Mauvais
1321114,Walkley avenue,avenue Somerled ,avenue Fielding ,325,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,24,Mauvais,5.62,Moyen
1330003,Addington rue,rue Sherbrooke Ouest ,chemin de la Côte-Saint-Antoine ,337,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,26,Très mauvais,6.21,Très mauvais
1330022,Beaconsfield avenue,rue Sherbrooke Ouest ,avenue Notre-Dame-de-Grâce ,137,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,57,Moyen,5,Moyen
1330025,Belgrave avenue,rue Saint-Jacques ,chemin Upper-Lachine ,116,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,44,Moyen,6.6,Mauvais
1330028,Benny avenue,boulevard De Maisonneuve Ouest ,rue Benny-Crescent ,104,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,23,Très mauvais,6.1,Mauvais
1330029,Benny avenue,rue Benny-Crescent ,rue Benny-Crescent ,87,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,19,Très mauvais,4.56,Moyen
1330034,Benny-Crescent rue,avenue Benny ,avenue Benny ,243,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,17,Très mauvais,7.93,Mauvais
1330040,Botrel rue,chemin de la Côte-Saint-Antoine ,avenue Notre-Dame-de-Grâce ,191,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,28,Mauvais,4.59,Moyen
1330041,Brillon avenue,avenue Brillon ,avenue Marlowe ,35,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,15,Très mauvais,7.44,Mauvais
1330042,Brillon avenue,avenue Marlowe ,avenue Northcliffe ,71,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,16,Très mauvais,9.52,Très mauvais
1330044,Brodeur avenue,boulevard Décarie ,avenue Brodeur ,68,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,24,Mauvais,8.92,Très mauvais
1330047,Bulmer avenue,boulevard De Maisonneuve Ouest ,avenue Bulmer ,246,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,85,Excellent,4.02,Moyen
1330055,Cavendish boulevard,boulevard De Maisonneuve Ouest ,boulevard Cavendish ,100,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,66,Moyen,7.04,Très mauvais
1330077,de Clifton avenue,chemin Upper-Lachine ,avenue de Clifton ,185,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,49,Moyen,5.66,Moyen
1330081,de la Côte-Saint-Antoine chemin,avenue Claremont ,avenue Grey ,41,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,33,Mauvais,8.1,Très mauvais
1330082,de la Côte-Saint-Antoine chemin,avenue Grey ,avenue de Vendôme ,93,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,16,Très mauvais,9.15,Très mauvais
1330083,de la Côte-Saint-Antoine chemin,avenue de Vendôme ,avenue Marlowe ,80,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,19,Très mauvais,11.59,Très mauvais
1330084,de la Côte-Saint-Antoine chemin,avenue Marlowe ,avenue Northcliffe ,72,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,36,Mauvais,7.62,Très mauvais
1330085,de la Côte-Saint-Antoine chemin,avenue Northcliffe ,boulevard Décarie ,69,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,27,Très mauvais,9.11,Très mauvais
1330086,de la Côte-Saint-Antoine chemin,boulevard Décarie ,avenue Prud'homme ,70,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,57,Moyen,5.61,Mauvais
1330087,de la Côte-Saint-Antoine chemin,avenue Prud'homme ,avenue Prud'homme ,23,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,46,Mauvais,6.53,Mauvais
1330089,de la Côte-Saint-Antoine chemin,rue Botrel ,rue Addington ,76,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,53,Moyen,3,Bon
1330091,de la Côte-Saint-Antoine chemin,rue Addington ,avenue Girouard ,79,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,62,Moyen,4.42,Moyen
1330092,de la Côte-Saint-Antoine chemin,avenue Girouard ,avenue Old Orchard ,78,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,64,Moyen,4.34,Moyen
1330093,de la Côte-Saint-Antoine chemin,avenue Old Orchard ,avenue Marcil ,79,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,72,Bon,4.25,Moyen
1330095,de la Côte-Saint-Antoine chemin,avenue d'Oxford ,avenue Harvard ,76,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,63,Moyen,5.17,Moyen
1330096,de la Côte-Saint-Antoine chemin,avenue Harvard ,avenue Wilson ,76,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,53,Moyen,4.76,Moyen
1330175,Crowley avenue,boulevard Décarie ,avenue Prud'homme ,90,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,83,Excellent,5.56,Moyen
1330177,Décarie boulevard,avenue Crowley ,boulevard De Maisonneuve Ouest ,48,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,89,Bon,5.26,Mauvais
1330180,Décarie boulevard,boulevard De Maisonneuve Ouest ,chemin Upper-Lachine ,22,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,55,Mauvais,8.86,Très mauvais
1330181,Décarie boulevard,boulevard De Maisonneuve Ouest ,rue Sherbrooke Ouest ,263,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,43,Mauvais,5.11,Mauvais
1330182,Décarie boulevard,rue Sherbrooke Ouest ,chemin de la Côte-Saint-Antoine ,411,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,44,Mauvais,5.51,Mauvais
1330183,Décarie boulevard,chemin de la Côte-Saint-Antoine ,avenue Notre-Dame-de-Grâce ,191,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,52,Moyen,4.98,Moyen
1330184,Décarie boulevard,avenue Notre-Dame-de-Grâce ,avenue Duquette ,237,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,37,Mauvais,4.62,Moyen
1330185,Décarie boulevard,avenue Duquette ,avenue Brodeur ,77,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,44,Mauvais,4.01,Moyen
1330186,Décarie boulevard,avenue Brodeur ,avenue Brillon ,24,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-18,22,Très mauvais,4.76,Moyen
1330187,Décarie boulevard,avenue Brillon ,avenue de Monkland ,52,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,47,Mauvais,3.76,Moyen
1330188,Décarie boulevard,avenue de Monkland ,chemin de la Côte-Saint-Luc ,268,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,59,Moyen,2.91,Bon
1330203,Draper avenue,chemin de la Côte-Saint-Antoine ,avenue Notre-Dame-de-Grâce ,193,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,23,Mauvais,5.37,Moyen
1330207,Duquette avenue,boulevard Décarie ,avenue Duquette ,105,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-23,12,Très mauvais,8.54,Très mauvais
1330215,Girouard avenue,boulevard De Maisonneuve Ouest ,avenue Girouard ,155,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,33,Mauvais,5,Moyen
1330225,Girouard avenue,rue Sherbrooke Ouest ,chemin de la Côte-Saint-Antoine ,307,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,56,Moyen,3.87,Moyen
1330240,Grand boulevard,rue Saint-Jacques ,rue Sylvia-Smith ,253,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,79,Bon,5.67,Moyen
1330241,Grand boulevard,boulevard De Maisonneuve Ouest ,rue Sherbrooke Ouest ,302,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,62,Bon,5.2,Moyen
1330242,Grand boulevard,rue Sherbrooke Ouest ,avenue Notre-Dame-de-Grâce ,97,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,59,Moyen,3.6,Bon
1330249,Grey avenue,boulevard De Maisonneuve Ouest ,rue Sherbrooke Ouest ,294,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,97,Excellent,3.61,Bon
1330250,Grey avenue,rue Sherbrooke Ouest ,chemin de la Côte-Saint-Antoine ,418,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,71,Bon,3.11,Bon
1330251,Grey avenue,chemin de la Côte-Saint-Antoine ,avenue Notre-Dame-de-Grâce ,196,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,68,Bon,4.49,Moyen
1330252,Grey avenue,avenue Notre-Dame-de-Grâce ,avenue de Vendôme ,171,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,88,Excellent,4.45,Moyen
1330262,Harvard avenue,boulevard De Maisonneuve Ouest ,rue Sherbrooke Ouest ,307,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,53,Moyen,3.61,Bon
1330263,Harvard avenue,rue Sherbrooke Ouest ,chemin de la Côte-Saint-Antoine ,185,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,48,Moyen,6.8,Mauvais
1330264,Harvard avenue,chemin de la Côte-Saint-Antoine ,avenue Notre-Dame-de-Grâce ,193,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,21,Mauvais,6.64,Mauvais
1330275,de Kensington avenue,rue Sherbrooke Ouest ,avenue Notre-Dame-de-Grâce ,72,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,35,Mauvais,7.22,Mauvais
1330280,Madison avenue,rue Saint-Jacques ,rue Sylvia-Smith ,218,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,31,Mauvais,6.5,Mauvais
1330282,Madison avenue,boulevard De Maisonneuve Ouest ,rue Sherbrooke Ouest ,302,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-20,40,Mauvais,4.24,Moyen
1330284,Madison avenue,rue Sherbrooke Ouest ,avenue Notre-Dame-de-Grâce ,41,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,26,Mauvais,6.42,Mauvais
1330288,De Maisonneuve Ouest boulevard,rue Sainte-Catherine Ouest ,avenue Bulmer ,73,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,64,Moyen,9.3,Très mauvais
1330289,De Maisonneuve Ouest boulevard,avenue Bulmer ,avenue Grey ,51,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,70,Moyen,10.58,Très mauvais
1330290,De Maisonneuve Ouest boulevard,avenue Grey ,avenue de Vendôme ,82,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,80,Moyen,5.15,Mauvais
1330292,De Maisonneuve Ouest boulevard,avenue Marlowe ,avenue Northcliffe ,73,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,83,Bon,5.61,Mauvais
1330294,De Maisonneuve Ouest boulevard,boulevard Décarie ,avenue Prud'homme ,93,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,39,Mauvais,4.42,Moyen
1330295,De Maisonneuve Ouest boulevard,avenue Prud'homme ,boulevard De Maisonneuve Ouest ,53,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-21,56,Moyen,7.36,Très mauvais
1330299,De Maisonneuve Ouest boulevard,avenue Girouard ,avenue Girouard ,32,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,81,Bon,5.71,Mauvais
1330303,De Maisonneuve Ouest boulevard,avenue d'Oxford ,avenue Harvard ,82,Côte-des-Neiges–Notre-Dame-de-Grâce,2015-10-19,89,Excellent,4.18,Moyen
